mode,region,group,pid,date,utt_no,wav_path,transcript,prediction
read,GW,3,PID_000000085,20191022,00197,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191022_00197_GW.wav,﻿이렇게 어렵고 아픈 일을 나 혼자 감당하니까 많이 힘들었어,이렇게 어렵고 아픈 일을 나 혼자 감당하니까 많이 힘들었어.
read,GW,3,PID_000000083,20191022,00656,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00656_GW.wav,﻿부산 오늘 날씨 알려줘,부산 오늘 날씨 알려줘.
read,GW,3,PID_000000083,20191023,00332,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00332_GW.wav,﻿기분이 아주 좋아,기분이 아주 좋아.
read,GW,3,PID_000000085,20191018,00440,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191018_00440_GW.wav,﻿눈이 내리는지 궁금해,눈이 내리는지 궁금해.
read,GW,3,PID_000000081,20191024,00410,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00410_GW.wav,﻿눈오는지알고싶다,눈 오는지 알고 싶다.
read,GW,3,PID_000000081,20191024,00612,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00612_GW.wav,﻿자식들이 돈 없다면서 지들만 여행을 가,자식들이 돈 없다면서 지들만 여행을 가.
read,GW,3,PID_000000083,20191024,00191,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191024_00191_GW.wav,﻿네 맞아요,네 맞아요.
read,GW,3,PID_000000081,20191024,00066,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00066_GW.wav,﻿진수성찬이 나왔어,진수 성찬이 나왔어.
read,GW,3,PID_000000085,20191021,00394,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191021_00394_GW.wav,﻿날씨 부탁할게,날씨 부탁할게.
read,GW,3,PID_000000085,20191018,00217,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191018_00217_GW.wav,﻿너무 많이 보고싶구나,너무 많이 보고 싶구나.
read,GW,3,PID_000000085,20191018,00185,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191018_00185_GW.wav,﻿좋은 방법은 없는걸까,좋은 방법은 없는 걸까?
read,GW,3,PID_000000082,20191024,00048,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191024_00048_GW.wav,﻿재미있는 티비 프로그램 추천해줘,재밌는 티브이 프로그램 추천해줘.
read,GW,3,PID_000000081,20191025,00078,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191025_00078_GW.wav,﻿나도 사랑한다 아가야,나도 사랑한다 아가야.
read,GW,3,PID_000000083,20191022,00401,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00401_GW.wav,﻿비가 내리느냐,비가 내리느냐
read,GW,3,PID_000000083,20191023,00011,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00011_GW.wav,﻿딸이 토요일에 맛있는거 먹으러 가자네,딸이 토요일에 맛있는 거 먹으러 가자네.
read,GW,3,PID_000000084,20191018,00021,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000084_20191018_00021_GW.wav,﻿너의 도움이 큰 도움이 됐어,너의 도움이 큰 도움이 됐어.
read,GW,3,PID_000000084,20191023,00087,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000084_20191023_00087_GW.wav,﻿방금 비 내리는지 알려줘,방금 비 내린지 알려줘
read,GW,3,PID_000000083,20191022,00233,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00233_GW.wav,﻿골다공증 좋은 음식 검색해,골다공증 좋은 음식 검색해.
read,GW,3,PID_000000082,20191021,00135,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191021_00135_GW.wav,﻿내일 또 얘기해,내일 또 얘기해.
read,GW,3,PID_000000081,20191023,00040,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191023_00040_GW.wav,﻿며느리가 아들이 너무 듬직하다고 너무 좋은가봐,며느리 아들이 너무 듬직하다고 너무 좋은가 봐.
read,GW,3,PID_000000085,20191018,00487,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191018_00487_GW.wav,﻿요즘 늦게까지 일하려니까 너무 힘들어,요즘 늦게까지 일하려니까 너무 힘들어.
read,GW,3,PID_000000085,20191021,00113,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191021_00113_GW.wav,﻿눈이 내리는지 알고 싶어,눈이 내리는지 알고 싶어.
read,GW,3,PID_000000083,20191022,00726,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00726_GW.wav,﻿나도 니 말이 맞는 것 같아,나도 네 말이 맞는 거 같아.
read,GW,3,PID_000000084,20191022,00341,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000084_20191022_00341_GW.wav,﻿정말 어려운 일이었는데 내가 혼자 해결해서 뿌듯해,정말 어려운 일이었는데 내가 혼자 해결해서 뿌듯해.
read,GW,3,PID_000000084,20191022,00353,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000084_20191022_00353_GW.wav,﻿날씨를 말해줄래,날씨를 말해줄래?
read,GW,3,PID_000000083,20191023,00123,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00123_GW.wav,﻿날씨 어떱니까,날씨 어떻습니까?
read,GW,3,PID_000000082,20191021,00067,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191021_00067_GW.wav,﻿신나는 노래를 틀어주면 좋을 것 같아,신나는 노래를 틀어주면 좋을 것 같아.
read,GW,3,PID_000000083,20191023,00141,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00141_GW.wav,﻿정말 어려운 일이었는데 내가 혼자 해결해서 뿌듯해,정말 어려운 일이었는데 내가 혼자 해결해서 뿌듯해.
read,GW,3,PID_000000083,20191022,00076,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00076_GW.wav,﻿골다공증에 좋은 음식 뭘까요,골다공증에 좋은 음식 뭘까요?
read,GW,3,PID_000000083,20191023,00309,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00309_GW.wav,﻿미역국 끓여먹으려고 미역 볶고있어,미역국 끓여 먹으려고 미역 뽑고 있어
read,GW,3,PID_000000084,20191022,00154,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000084_20191022_00154_GW.wav,﻿비 오는지 궁금해,오는지 궁금해
read,GW,3,PID_000000083,20191022,00209,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00209_GW.wav,﻿아침에 애기들이 학교에 가는걸 보니 개학 했나봐,아침에 아기들이 학교에 가는 걸 보니 개학했나 봐.
read,GW,3,PID_000000082,20191023,00411,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191023_00411_GW.wav,﻿요즘은 티비에 재미있는 양반들이 많이 나와,요즘은 티브이에 재밌는 양반들이 많이 나와.
read,GW,3,PID_000000085,20191021,00391,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191021_00391_GW.wav,﻿아침에 애기들이 학교에 가는걸 보니 개학 했나봐,아침에 애기들이 학교에 가는 걸 보니 개학했나 봐.
read,GW,3,PID_000000085,20191018,00365,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191018_00365_GW.wav,﻿정말 대단하다,정말 대단하다
read,GW,3,PID_000000081,20191024,00496,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00496_GW.wav,﻿이렇게 하고있는게 맞는거야,이렇게 하고 있는데 맞는 거야?
read,GW,3,PID_000000083,20191022,00692,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00692_GW.wav,﻿모레 최고온도 알려줘,모래 최고 온도 알려줘.
read,GW,3,PID_000000083,20191024,00172,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191024_00172_GW.wav,﻿이렇게 하면 되는거겠지,이렇게 하면 되는 거겠지
read,GW,3,PID_000000083,20191022,00009,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00009_GW.wav,﻿방금 기온 어때,방금 기온 어때?
read,GW,3,PID_000000081,20191021,00093,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191021_00093_GW.wav,﻿돈으로 사람 차별하면 안돼,돈으로 사람 차별하면 안 돼.
read,GW,3,PID_000000081,20191023,00164,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191023_00164_GW.wav,﻿가족이라고 해서 다 알 수는 없다고 생각해,가족이라고 해서 다 알 수 없다고 생각해.
read,GW,3,PID_000000081,20191023,00152,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191023_00152_GW.wav,﻿안아픈데가 없네,안 아픈 데가 없네.
read,GW,3,PID_000000083,20191023,00220,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00220_GW.wav,﻿뉴스를 보니까 요즘엔 참 여러가지 일이 일어나는 것 같아,뉴스를 보니까 요즘엔 참 여러 가지 일이 일어나는 것 같아.
read,GW,3,PID_000000081,20191024,00152,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00152_GW.wav,﻿산들바람이 선선하게 부는걸 보니 가을이 왔나봐,산들바람이 선선하게 부는 걸 보니 가을이 왔나 봐.
read,GW,3,PID_000000084,20191018,00033,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000084_20191018_00033_GW.wav,﻿너는 돈이 많니,너는 돈이 많니?
read,GW,3,PID_000000083,20191023,00112,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00112_GW.wav,﻿축하해줘서 고마워,축하해줘서 고마워.
read,GW,3,PID_000000083,20191022,00224,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00224_GW.wav,﻿내가 이정도 정성으로 기도했으면 당연히 이루어지지 않을까,내가 이 정도 정성으로 기도했으면 당연히 이루어지지 않을까?
read,GW,3,PID_000000082,20191023,00269,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191023_00269_GW.wav,﻿눈이 와,문의와
read,GW,3,PID_000000085,20191018,00447,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191018_00447_GW.wav,﻿성당에서 오랜만에 사람들을 많이 만났어,성당에서 오랜만에 사람들을 많이 만났어.
read,GW,3,PID_000000081,20191023,00045,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191023_00045_GW.wav,﻿좋은 방법이 뭔지 모르겠어,좋은 방법이 뭔지 모르겠어.
read,GW,3,PID_000000084,20191022,00348,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000084_20191022_00348_GW.wav,﻿놀러가고 싶은데 갈데가 없네,놀러 가고 싶은데 갈 데가 없네.
read,GW,3,PID_000000082,20191022,00060,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191022_00060_GW.wav,﻿모기가 물어서 잠을 못자겠네,모기가 물러서 잠을 못 자겠네.
read,GW,3,PID_000000082,20191022,00090,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191022_00090_GW.wav,﻿눈이 오는지 알려줄래,눈이 오는지 알려줄래?
read,GW,3,PID_000000085,20191022,00239,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191022_00239_GW.wav,﻿기온이 어떠한지 알려줘,기온이 어떠한지 알려줘.
read,GW,3,PID_000000081,20191021,00100,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191021_00100_GW.wav,﻿산에 다니다보면 건강은 절로 따라와,산에 다니다 보면 건강은 절로 따라와.
read,GW,3,PID_000000083,20191022,00608,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00608_GW.wav,﻿방금 눈 내리는지 알려줘,방금 눈 내리는지 알려줘.
read,GW,3,PID_000000083,20191024,00642,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191024_00642_GW.wav,﻿방금 눈이 내리는지 알려줘,방금 눈이 내리는지 알려줘.
read,GW,3,PID_000000083,20191024,00315,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191024_00315_GW.wav,﻿아들네랑 이번에 강원도에 다녀오기로 했어,아들내랑 이번에 강원도에 다녀오기로 했어.
read,GW,3,PID_000000081,20191024,00660,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00660_GW.wav,﻿산에 다니는건 정말 좋아,산에 다니는 거 정말 좋아.
read,GW,3,PID_000000085,20191021,00129,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191021_00129_GW.wav,﻿기온 어떨까요,기온 어떨까요.
read,GW,3,PID_000000085,20191021,00260,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191021_00260_GW.wav,﻿눈이내리는지궁금해,눈이 내리는지 궁금해.
read,GW,3,PID_000000083,20191022,00521,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00521_GW.wav,﻿좋은 음식 알려줘,좋은 음식 알려줘.
read,GW,3,PID_000000082,20191023,00303,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191023_00303_GW.wav,﻿취미를 가지는게 좋겠어,취미를 가지는 게 좋겠어.
read,GW,3,PID_000000085,20191024,00067,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191024_00067_GW.wav,﻿잠을 깊게 잘 잤어,잠을 깊게 잘 잤어.
read,GW,3,PID_000000085,20191021,00196,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191021_00196_GW.wav,﻿오늘 날씨 어때,오늘 날씨 어때?
read,GW,3,PID_000000085,20191021,00190,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191021_00190_GW.wav,﻿날씨 어떤지 알려줄래,날씨 어떤지 알려줄래?
read,GW,3,PID_000000081,20191024,00616,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00616_GW.wav,﻿그 할멈이랑 싸우기만 했어,할머니랑 싸우기만 했어.
read,GW,3,PID_000000083,20191024,00541,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191024_00541_GW.wav,﻿눈내리는지알고싶어,눈 내리는지 알고 싶어.
read,GW,3,PID_000000083,20191022,00744,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00744_GW.wav,﻿돈이 없어서 걱정이야,돈이 없어서 걱정이야.
read,GW,3,PID_000000082,20191023,00428,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191023_00428_GW.wav,﻿할아범이 돈을 안 주고 홀랑 도망가버렸어,할아버지 돈을 안 주고 홀랑 도망가 버렸어.
read,GW,3,PID_000000081,20191024,00617,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00617_GW.wav,﻿내가 혼자 했다구,내가 혼자 했다고.
read,GW,3,PID_000000082,20191022,00055,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000082_20191022_00055_GW.wav,﻿된장찌개가 아주 맛있게 됐어,된장찌개가 아주 맛있게 됐어.
read,GW,3,PID_000000083,20191022,00593,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00593_GW.wav,﻿질병에 따른 좋은 음식 뭐지,질병에 따른 좋은 음식 뭐지.
read,GW,3,PID_000000083,20191023,00052,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00052_GW.wav,﻿미세먼지 때문에 나가서 운동을 하기도 불편해,미세먼지 때문에 나가서 운동을 하기도 불편해.
read,GW,3,PID_000000081,20191024,00193,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00193_GW.wav,﻿일 하는데 어찌나 힘든지 죽을뻔했어,일하는데 어찌나 힘든지 죽을 뻔했어.
read,GW,3,PID_000000085,20191022,00082,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191022_00082_GW.wav,﻿밖에 눈 내리는지 알려줘,밖에 눈 내리는지 알려줘.
read,GW,3,PID_000000083,20191022,00072,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00072_GW.wav,﻿된장국도 맛있지,된장국도 맛있지.
read,GW,3,PID_000000081,20191024,00401,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00401_GW.wav,﻿내일 눈이내리는지알려줘,내일 눈 내리는지 알려줘.
read,GW,3,PID_000000081,20191024,00487,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00487_GW.wav,﻿눈이 알려줘,눈이 알려져.
read,GW,3,PID_000000083,20191022,00557,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191022_00557_GW.wav,﻿된장찌개가 아주 맛있게 됐어,된장찌개가 아주 맛있게 됐어.
read,GW,3,PID_000000085,20191022,00032,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191022_00032_GW.wav,﻿요즘에도 이혼을 하는 사람들이 많은가봐,요즘에도 이혼을 하는 사람들이 많은가 봐.
read,GW,3,PID_000000083,20191024,00663,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191024_00663_GW.wav,﻿날 위해 늘 노력해줘서 어찌나 고마운지 몰라,날 위해 늘 노력해줘서 어찌나 고마운지 몰라.
read,GW,3,PID_000000083,20191023,00174,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00174_GW.wav,﻿입동에는 시루떡을 만들어 먹는단다,입동에는 시루떡을 만들어 먹는단다.
read,GW,3,PID_000000083,20191024,00083,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191024_00083_GW.wav,﻿아들이 며느리랑 크게 싸웠대,아들이 며느리랑 크게 싸웠대.
read,GW,3,PID_000000085,20191018,00449,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000085_20191018_00449_GW.wav,﻿잠깐 그러다 말거야,잠깐 그러다 말 거야.
read,GW,3,PID_000000081,20191024,00299,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191024_00299_GW.wav,﻿잠깐 그러다 말거야,장가 그리다 말 거야.
read,GW,3,PID_000000081,20191021,00134,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191021_00134_GW.wav,﻿이제 그 처자가 안온대,이제 그 처자가 안 온대.
read,GW,3,PID_000000083,20191024,00247,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191024_00247_GW.wav,﻿아이고 짜증나,아이고 짜증나
read,GW,3,PID_000000081,20191025,00084,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000081_20191025_00084_GW.wav,﻿날씨가 어떱니까,날씨가 어떱니까?
read,GW,3,PID_000000083,20191023,00359,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/GW3/PID_000000083_20191023_00359_GW.wav,﻿날씨 어떤지 궁금해,날씨 어떤지 궁금해.
